2016-01-14 08:59:25,901 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/poi/poi/3.12/poi-3.12.pom
2016-01-14 08:59:26,560 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /TestMaven/src/main/java
2016-01-14 08:59:26,565 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /TestMaven/src/test/java
2016-01-14 08:59:26,623 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /MavenTest/src/main/java
2016-01-14 08:59:26,623 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /MavenTest/src/test/java
2016-01-14 08:59:26,636 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ExcelMaven/src/main/java
2016-01-14 08:59:26,636 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ExcelMaven/src/main/resources
2016-01-14 08:59:26,637 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /ExcelMaven/src/test/java
2016-01-14 08:59:26,637 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /ExcelMaven/src/test/resources
2016-01-14 08:59:26,660 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /MavenReportProject/src/main/java
2016-01-14 08:59:26,660 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /MavenReportProject/src/test/java
2016-01-14 08:59:27,778 [Worker-4] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: cucumber:cucumber-java-template:0.0.1 @ /Users/nnaick001c/Documents/workspace/cucumber-jvm-template-master/pom.xml.
2016-01-14 08:59:27,794 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Cucumber_selenium/src/main/java
